category,opencpn_name,output_svg,esri_source,match_kind,reason
"LINE","ACHARE51","lines/ACHARE51.svg","N10_Reported_anchorage.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for ACHARE"
"LINE","ACHRES51","lines/ACHRES51.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","ADMARE01","lines/ADMARE01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","ESSARE01","lines/ESSARE01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","CBLARE51","lines/CBLARE51.svg","L31_1_PowerCable.svg","SEMANTIC_TOKEN","semantic token match for CBLARE"
"LINE","CBLSUB06","lines/CBLSUB06.svg","L31_1_PowerCable.svg","SEMANTIC_TOKEN","semantic token match for CBLSUB"
"LINE","CHCRDEL1","lines/CHCRDEL1.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","CHCRID01","lines/CHCRID01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","CTNARE51","lines/CTNARE51.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","CTYARE51","lines/CTYARE51.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","DWLDEF01","lines/DWLDEF01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","DWRTCL05","lines/DWRTCL05.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","DWRTCL06","lines/DWRTCL06.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","DWRTCL07","lines/DWRTCL07.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","DWRTCL08","lines/DWRTCL08.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","DWRUTE51","lines/DWRUTE51.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","ENTRES51","lines/ENTRES51.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","ERBLNA01","lines/ERBLNA01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","ERBLNB01","lines/ERBLNB01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","FERYRT01","lines/FERYRT01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","FERYRT02","lines/FERYRT02.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","FSHFAC02","lines/FSHFAC02.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","FSHRES51","lines/FSHRES51.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","HODATA01","lines/HODATA01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","LOWACC01","lines/LOWACC01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","LOWACC11","lines/LOWACC11.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","LOWACC21","lines/LOWACC21.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","LOWACC31","lines/LOWACC31.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","LOWACC41","lines/LOWACC41.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","MARSYS51","lines/MARSYS51.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","NAVARE51","lines/NAVARE51.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","PIPARE51","lines/PIPARE51.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","PIPARE61","lines/PIPARE61.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","PIPSOL05","lines/PIPSOL05.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","PIPSOL06","lines/PIPSOL06.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","PLNRTE03","lines/PLNRTE03.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","PRCARE51","lines/PRCARE51.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","QUESMRK1","lines/QUESMRK1.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","RCRDEF01","lines/RCRDEF01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","RCRTCL01","lines/RCRTCL01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","RCRTCL02","lines/RCRTCL02.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","RCRTCL03","lines/RCRTCL03.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","RCRTCL04","lines/RCRTCL04.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","RECDEF02","lines/RECDEF02.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","RECTRC09","lines/RECTRC09.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","RECTRC10","lines/RECTRC10.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","RECTRC11","lines/RECTRC11.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","RECTRC12","lines/RECTRC12.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","RESARE51","lines/RESARE51.svg","N2_1_RestrictedArea.svg","SEMANTIC_TOKEN","semantic token match for RESARE"
"LINE","SCLBDY51","lines/SCLBDY51.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","TIDINF51","lines/TIDINF51.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","UNITFTH1","lines/UNITFTH1.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","UNITMTR1","lines/UNITMTR1.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","RCRTCL11","lines/RCRTCL11.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","RCRTCL12","lines/RCRTCL12.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","RCRTCL13","lines/RCRTCL13.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LINE","RCRTCL14","lines/RCRTCL14.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","AIRARE02","patterns/AIRARE02.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","DIAMOND1","patterns/DIAMOND1.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","DQUALA11","patterns/DQUALA11.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","DQUALA21","patterns/DQUALA21.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","DQUALB01","patterns/DQUALB01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","DQUALC01","patterns/DQUALC01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","DQUALD01","patterns/DQUALD01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","DQUALU01","patterns/DQUALU01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","DRGARE01","patterns/DRGARE01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","FOULAR11","patterns/FOULAR11.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","FSHFAC03","patterns/FSHFAC03.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","FSHFAC04","patterns/FSHFAC04.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","FSHHAV02","patterns/FSHHAV02.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","ICEARE04","patterns/ICEARE04.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","MARCUL02","patterns/MARCUL02.svg","K48_Marine_farm.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for MARCUL"
"PATTERN","MARSHES1","patterns/MARSHES1.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","NODATA03","patterns/NODATA03.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","OVERSC01","patterns/OVERSC01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","PRTSUR01","patterns/PRTSUR01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","QUESMRK1","patterns/QUESMRK1.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","RCKLDG01","patterns/RCKLDG01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","SNDWAV01","patterns/SNDWAV01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","TSSJCT02","patterns/TSSJCT02.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","VEGATN03","patterns/VEGATN03.svg","C31_1_Deciduous_tree.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for VEGATN"
"PATTERN","VEGATN04","patterns/VEGATN04.svg","C31_1_Deciduous_tree.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for VEGATN"
"PATTERN","NODATA04","patterns/NODATA04.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","FOULAR02","patterns/FOULAR02.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","FOULAR01","patterns/FOULAR01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","CROSSX01","patterns/CROSSX01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PATTERN","CROSSX02","patterns/CROSSX02.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
